dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
imagenetr,sprompts_coda,2,3,0.3143085,0.78577125,0.005220009740169238,7.930359665669681e-05,0.8838945478651161,0.2651719198028247,0.041763477844004956,0.00392854596455892,0.0004680801916649105
imagenetr,sprompts_coda,2,4,0.38297072,0.76594144,0.004329085237113177,0.00011680147295222511,0.7679406759591993,0.21040683384736375,0.042076234548322614,0.0032112503178914386,0.0004777103362544889
imagenetr,sprompts_coda,2,5,0.45305195,0.75508666,0.003680208483026023,0.00015699394338304575,0.695965337167059,0.18685933314760528,0.04364510187355306,0.002820200093587239,0.0005580253642742131
imagenetr,sprompts_coda,2,6,0.51598465,0.7371209,0.002956947940098713,0.0002057262721889871,0.6283544986406018,0.14875172592451177,0.03695424354410195,0.002292129389444987,0.0005343441811567469
imagenetr,sprompts_coda,2,7,0.5792394,0.72404927,0.002344750204015993,0.00028101358896494635,0.5707533145184776,0.12710690285637974,0.041988796561490224,0.0019130623245239258,0.0005875469475045866
imagenetr,sprompts_coda,2,8,0.6523593,0.7248437,0.0014344554619925482,0.0002841328902842506,0.47592745762674954,0.08799169765412812,0.04462596242047959,0.0012795342254638673,0.0005839499343525279
imagenetr,sprompts_coda,2,9,0.71262217,0.71262217,0.0003534273168246601,0.0003534273168246601,0.38042931313229067,0.04847982497885824,0.04847982497885824,0.000634530970255534,0.000634530970255534
imagenetr,sprompts_coda,1,0,0.08592233,0.8592233,0.004905145121552049,0.00023237431059484916,1.1171960664545353,0.33615043544769285,0.03727990133283978,0.004185757573445638,0.0003284384864819473
imagenetr,sprompts_coda,1,1,0.167912,0.83956003,0.005990276376654704,7.562932700162211e-05,1.0680822119864246,0.36024938520789146,0.028546096239886447,0.00496571657816569,0.00022882758629241305
imagenetr,sprompts_coda,1,2,0.23800974,0.7933658,0.005901582539250376,6.970606380249263e-05,0.9920518364346963,0.3175998250643412,0.037417157440864435,0.004601588236490885,0.00037702568089236643
imagenetr,sprompts_coda,1,3,0.30979407,0.7744852,0.005326903250385269,9.978619950495404e-05,0.8906839277357947,0.27010769067207974,0.0470133548762298,0.004015832583109538,0.0004675370834596904
imagenetr,sprompts_coda,1,4,0.37854666,0.7570933,0.004421786164894777,0.00011474569685538413,0.7791624404528208,0.22020888636012872,0.05205364038867336,0.003291156260172526,0.0005586991340883317
imagenetr,sprompts_coda,1,5,0.44519433,0.7419905,0.003709949789886013,0.00015754248810646805,0.7080542477879189,0.19401269353181122,0.05101157797287877,0.0028078700892130532,0.0005550859848180798
imagenetr,sprompts_coda,1,6,0.5085572,0.7265102,0.0029629101871475483,0.00019863538526638315,0.6391798015019278,0.15746953333479663,0.04531370956975812,0.0023118085479736333,0.0005345039476305033
imagenetr,sprompts_coda,1,7,0.5715767,0.71447086,0.002351967141670369,0.0002609903641288617,0.5825206248088783,0.13091454282527168,0.04864459536380577,0.001918936983744303,0.0005961850339809015
imagenetr,sprompts_coda,1,8,0.6422916,0.7136573,0.0014028317967486152,0.0002599332726239144,0.48630731601575145,0.09657349025706446,0.05112608864790563,0.0013001215362548827,0.00058391902663491
imagenetr,sprompts_coda,1,9,0.70775557,0.70775557,0.00029777132100961673,0.00029777132100961673,0.3836182850935437,0.0499515056212743,0.0499515056212743,0.0005994661458333333,0.0005994661458333333
imagenetr,InfLoRA,10,0,0.09174757,0.9174757,0.004239122884968916,0.0002271491247423302,1.0666745935733386,0.2795862585703532,0.04155864356790931,0.0033995450146993003,0.00039804732915267203
imagenetr,InfLoRA,10,1,0.17538132,0.8769066,0.0054143983780732385,8.993343648972424e-05,1.0266718976671534,0.3268062162796656,0.022804309632923483,0.004321892242431641,0.00018571091918141616
imagenetr,InfLoRA,10,2,0.24584265,0.8194755,0.0053714068342636655,4.482525794236975e-05,0.945383483021711,0.2807680251995722,0.03615329634445273,0.003910993003845216,0.00031523248495108513
imagenetr,InfLoRA,10,3,0.32033792,0.8008448,0.004844582040831446,5.0726067211507134e-05,0.834954173074174,0.22445792943239215,0.03317482565658621,0.0032982494354248043,0.0002864919239520621
imagenetr,InfLoRA,10,4,0.39741555,0.79483104,0.0040752899579870674,2.5014940932798624e-05,0.720723487169287,0.1803711420297623,0.027398053208185783,0.002714245459238689,0.00028127281435074347
imagenetr,InfLoRA,10,5,0.4614769,0.76912814,0.0034565451355581174,4.6993439493616564e-05,0.6602098316591514,0.1606997732470433,0.03572917870001217,0.0023329994583129884,0.000333745775165485
imagenetr,InfLoRA,10,6,0.52136856,0.7448123,0.0027294052461299964,4.967053666725598e-05,0.6003909848226651,0.1276819469034672,0.02999483743053965,0.0018268423589070642,0.00028348488212480465
imagenetr,InfLoRA,10,7,0.58381814,0.7297727,0.00214531750451657,0.00012343369037244104,0.5474986431470444,0.10709217265248298,0.031532844231219125,0.0014948170471191405,0.00029379085118187714
imagenetr,InfLoRA,10,8,0.6627143,0.7363492,0.0012472687999456927,0.0001282717128309406,0.45157941200785967,0.0688368587195873,0.0335154689622648,0.000941845664978027,0.00035013050021547276
imagenetr,InfLoRA,10,9,0.7288039,0.7288039,0.00016852851144872472,0.00016852851144872472,0.3519673656733285,0.026348357041676863,0.026348357041676863,0.00026257772445678715,0.00026257772445678715
imagenetr,InfLoRA,10,0,0.09223301,0.9223301,0.004643622451871634,0.0001839587811786951,1.0860336880757533,0.3051140216191609,0.03799957721750325,0.003787667859395344,0.00041540087812540975
imagenetr,InfLoRA,10,1,0.17695096,0.88475484,0.005390874687031222,6.198936204483387e-05,1.0301522046636291,0.3306029133796691,0.019608953893408863,0.0043450085576375325,0.00016119010830571343
imagenetr,InfLoRA,10,2,0.25581783,0.85272616,0.005328103710395904,5.801361158317655e-05,0.9377672258544477,0.2746569073200226,0.021278803849466652,0.0039038707351684563,0.00016581385882932765
imagenetr,InfLoRA,10,3,0.3286172,0.821543,0.004888175286252517,5.435877183035638e-05,0.837014637435066,0.23153749336798993,0.021080769921321442,0.0033750807444254557,0.00020356072139821022
imagenetr,InfLoRA,10,4,0.40293884,0.8058777,0.004051612764688131,4.5616677295296336e-05,0.718048377306151,0.17970472458998366,0.026641553701652675,0.002687416528065999,0.00025687845906903684
imagenetr,InfLoRA,10,5,0.47464615,0.7910769,0.003480551667820352,2.8411672079579292e-05,0.6548256242703064,0.16426510899265606,0.024097904685024086,0.0023602982457478837,0.0002687697512149029
imagenetr,InfLoRA,10,6,0.5370134,0.767162,0.002718463106342824,4.088318374664481e-05,0.5838409755836025,0.12289357931415244,0.017530989524208635,0.0017973253504435223,0.0001898482494236566
imagenetr,InfLoRA,10,7,0.59654576,0.7456822,0.0020930922386480965,9.2810736908249e-05,0.5292150977070993,0.09770603769024214,0.024746706785495683,0.001395915756225586,0.0002432056359159684
imagenetr,InfLoRA,10,8,0.67302924,0.74781024,0.001242121638929239,0.00012972380568140643,0.4377439119217624,0.06300527768147489,0.023813536672881132,0.0009155412165323894,0.00028048680767868493
imagenetr,InfLoRA,10,9,0.739717,0.739717,0.00016955534719765095,0.00016955534719765095,0.34166554056416454,0.023544963645438323,0.023544963645438323,0.00027308052062988256,0.00027308052062988256
imagenetr,InfLoRA,10,0,0.09093851,0.9093851,0.004387937781872849,0.00018928866855982615,1.0749583502965565,0.29336936060587565,0.033640728241682676,0.0035589007250467933,0.0003790950534027374
imagenetr,InfLoRA,10,1,0.17576094,0.8788047,0.005377790460305599,8.743830072826495e-05,1.0291122111439763,0.3287519261837005,0.01791719537287209,0.004295880851745605,0.00023296260761981435
imagenetr,InfLoRA,10,2,0.25437957,0.84793186,0.005470935829347,5.727717617380849e-05,0.9402885447094488,0.27374587845802306,0.03267895929883183,0.003928518168131511,0.00019420854259714315
imagenetr,InfLoRA,10,3,0.32492894,0.8123223,0.004898631267115318,4.090530677071876e-05,0.8359886101880241,0.22339776136477793,0.02571932552421914,0.00336320764541626,0.0002697064619299307
imagenetr,InfLoRA,10,4,0.39804626,0.7960925,0.004085190673415006,2.6361979904486865e-05,0.720923379288437,0.17861492477854093,0.024482380709340546,0.002701226666768392,0.00025266174808625283
imagenetr,InfLoRA,10,5,0.47261447,0.7876908,0.00349336456795029,5.419421972752604e-05,0.6561734819033713,0.16319994032382967,0.027596104001002802,0.0023850108973185223,0.0002625678732771486
imagenetr,InfLoRA,10,6,0.52709615,0.7529946,0.0027377541026661254,5.798112440038295e-05,0.5948699830188824,0.13202071777979535,0.028670878804191138,0.0018703281847635912,0.0002710339148348975
imagenetr,InfLoRA,10,7,0.5843941,0.7304926,0.0020994418175968657,8.621209555811235e-05,0.546986072848198,0.10710881016403434,0.03214718765739409,0.001506925582885742,0.0003231949251418915
imagenetr,InfLoRA,10,8,0.6653075,0.7392306,0.0012403608419408556,0.00012598887560042436,0.44801971111973704,0.06870931972811618,0.028230163068369528,0.0009442266845703124,0.0002910438956636373
imagenetr,InfLoRA,10,9,0.73949236,0.73949236,0.00015624028121101862,0.00015624028121101862,0.3432569138682894,0.02517291661848622,0.02517291661848622,0.00026776520411173494,0.00026776520411173494
imagenetr,InfLoRA,10,0,0.09174757,0.9174757,0.004366918987010917,0.00019112730803425696,1.0755668637739288,0.29260249582926434,0.024307756555118964,0.003555365962982177,0.00022044208250385257
imagenetr,InfLoRA,10,1,0.17604223,0.8802111,0.00556870864359662,5.505987966198037e-05,1.0375245375778483,0.33578611183166507,0.0316345017484654,0.004510848299662273,0.00019057404824537508
imagenetr,InfLoRA,10,2,0.24999404,0.83331347,0.005422548640922954,6.124998137789763e-05,0.9497222801989791,0.28499945171674096,0.027909778603849838,0.004021614125569661,0.00021868557935467286
imagenetr,InfLoRA,10,3,0.32559884,0.8139971,0.004868309962879866,5.294781990695259e-05,0.8408413986293666,0.23023507932821904,0.02336095432539609,0.0033676064936319994,0.00019745840495586785
imagenetr,InfLoRA,10,4,0.3965178,0.7930356,0.004063817132122349,5.7541702480070435e-05,0.7250183037425706,0.18205439418554306,0.027192610271515386,0.002715513865152995,0.0002440109437511814
imagenetr,InfLoRA,10,5,0.4690969,0.7818282,0.0034564802337907407,2.8163085418776064e-05,0.6595573473586086,0.16282622272769612,0.026736634927392335,0.002357267220815022,0.0002532685330368534
imagenetr,InfLoRA,10,6,0.52989167,0.75698805,0.0027229924478841708,5.548062380598303e-05,0.5919463023666399,0.12754708638787268,0.02359614351885432,0.0018127877426147463,0.00021515729023372613
imagenetr,InfLoRA,10,7,0.5915814,0.73947674,0.0021273907817644074,8.784429892766979e-05,0.5410308855785012,0.10223576724529267,0.02663170665547251,0.0014353592936197917,0.0002638436548965811
imagenetr,InfLoRA,10,8,0.66295683,0.7366187,0.001267036880646289,0.0001347368346808548,0.4490592807683804,0.06881912803153194,0.0274857377464121,0.0009004184214274088,0.0002516114422769257
imagenetr,InfLoRA,10,9,0.7327159,0.7327159,0.00017299031370494037,0.00017299031370494037,0.34999681589962756,0.026467320680618314,0.026467320680618314,0.0002753827158610027,0.0002753827158610027
imagenetr,InfLoRA,10,0,0.09142394,0.91423947,0.0045304156419138115,0.00022292411947753992,1.0815742890809463,0.298680334409078,0.04351208380703787,0.0036675201924641927,0.00048378296268796454
imagenetr,InfLoRA,10,1,0.1752195,0.87609756,0.00560480953196374,5.866748045058125e-05,1.0442365277484433,0.34248340121905,0.024452383667118494,0.004518517100016276,0.00016337316138480647
imagenetr,InfLoRA,10,2,0.24823193,0.8274398,0.005560320388831509,3.6425921310911226e-05,0.9591292627619146,0.2952010919451714,0.033487383725311994,0.004127662124633788,0.0002758941256219842
imagenetr,InfLoRA,10,3,0.3235509,0.8088773,0.005026626505409367,2.92462977417922e-05,0.8461717526776855,0.23814818680286406,0.03344071321600863,0.0035114307657877594,0.0003207444780036972
imagenetr,InfLoRA,10,4,0.39999557,0.79999113,0.004073007910683518,3.3916163028052584e-05,0.7208457971121532,0.17780594046910603,0.02164077646189159,0.00268074535369873,0.00026583502369542276
imagenetr,InfLoRA,10,5,0.46965957,0.7827659,0.0034839450387377296,5.1801636069307035e-05,0.6625604943506759,0.16681466150283814,0.0263823377083456,0.002379389584859212,0.00027509854440152607
imagenetr,InfLoRA,10,6,0.53018045,0.75740063,0.0027609536464223254,8.092094286144736e-05,0.5980557761972778,0.13338811168074613,0.023375573723192884,0.0018856268564860024,0.0002319198159397526
imagenetr,InfLoRA,10,7,0.59343976,0.7417997,0.0021323072092268077,0.00011152186556323676,0.5375912904653988,0.10358003772795196,0.02307527141459168,0.0014659084065755208,0.0002277439902930693
imagenetr,InfLoRA,10,8,0.67307776,0.7478642,0.0012380473849711898,0.00012234325124386037,0.4404026064733956,0.06295765143136187,0.02093416396528481,0.0008771246910095217,0.00022398524573355005
imagenetr,InfLoRA,10,9,0.74045193,0.74045193,0.00015335425065238578,0.00015335425065238578,0.3432501025728778,0.02166282092034819,0.02166282092034819,0.00024220349629720057,0.00024220349629720057
imagenetr,sprompts_l2p,2,0,0.08236246,0.8236246,0.004662955318763852,0.0004910632120056291,1.1193472022441502,0.32824769337972004,0.05325637492547142,0.004012737795511881,0.0005699578110839944
imagenetr,sprompts_l2p,2,1,0.1529297,0.76464844,0.0059451910916906,0.00020012851678656183,1.1143073649444661,0.3883859364191691,0.05670343595083899,0.005194254519144695,0.0005101305672420966
imagenetr,sprompts_l2p,2,2,0.21471147,0.7157049,0.006016122793989878,0.0001672993652398381,1.048816949808215,0.35557137030363084,0.07392783468133682,0.005041272087097168,0.0008287633026508457
imagenetr,sprompts_l2p,2,3,0.2693429,0.67335725,0.005470812825222868,0.00025057160970274424,0.9654979431569264,0.318477126955986,0.10488107240898888,0.004553782641092936,0.00106885545417831
imagenetr,sprompts_l2p,2,4,0.3338027,0.6676054,0.004560232761755784,0.0003244267064707061,0.8502353731875969,0.2559043199320635,0.09192709696629353,0.003758895034790039,0.0010564130352389428
imagenetr,sprompts_l2p,2,5,0.39286572,0.65477616,0.003905874701425649,0.0003979681769721679,0.7895495934948734,0.23241315771142645,0.09477685517028733,0.0033388808822631838,0.0011114757064911007
imagenetr,sprompts_l2p,2,6,0.44647902,0.6378273,0.003204159591100882,0.0004674049897655944,0.7241271955495568,0.19618290042380493,0.09284376228908028,0.00281617234547933,0.0011505563733246185
imagenetr,sprompts_l2p,2,7,0.4995985,0.6244981,0.002664926983281397,0.000633104649645783,0.6769803095666822,0.17040984370311102,0.09144894576619311,0.0024448639170328774,0.0011920280857057573
imagenetr,sprompts_l2p,2,8,0.5615978,0.62399757,0.001741404321460232,0.0006417337556010019,0.5870934953326472,0.12765021827258172,0.08833556521161828,0.0017284865188598637,0.0010583940130291566
imagenetr,sprompts_l2p,2,9,0.625326,0.625326,0.0007407762339092145,0.0007407762339092145,0.4919813883755081,0.08538682222863037,0.08538682222863037,0.0011321546173095704,0.0011321546173095704
imagenetr,sprompts_l2p,1,0,0.08268608,0.82686085,0.004887869741618633,0.00035437366724738707,1.1282812439653878,0.3386980795860291,0.04084518202203761,0.004197754732767741,0.00038507055696160287
imagenetr,sprompts_l2p,1,1,0.15397772,0.7698886,0.006275432859229622,0.00010203699536354004,1.1298938781331418,0.40393240145842235,0.04522374302619737,0.005446972503662109,0.0005279958292987671
imagenetr,sprompts_l2p,1,2,0.21522124,0.7174041,0.006222499051744816,0.00017060888634568016,1.065859436557735,0.37449394156535465,0.08016150505479797,0.005234753354390463,0.0008026337979444816
imagenetr,sprompts_l2p,1,3,0.27259383,0.6814846,0.005654693364008514,0.0002488715857265453,0.977598088565918,0.33043097839752833,0.09719445519054351,0.004734597752888997,0.0010654623911556997
imagenetr,sprompts_l2p,1,4,0.33105654,0.6621131,0.00468350112535935,0.0003501661563711097,0.859826318690047,0.26714505842079717,0.09765669918829399,0.003865453732808431,0.0010824209520893713
imagenetr,sprompts_l2p,1,5,0.38935632,0.6489272,0.003955582981793899,0.0003995919268368714,0.7894783773380321,0.23046509361267087,0.09288527147161842,0.0033058185704549154,0.0011063102605497817
imagenetr,sprompts_l2p,1,6,0.44292656,0.63275224,0.0032411818655527533,0.0005146165394061505,0.7273568618868641,0.20227843938519557,0.09796590769975512,0.0028616550572713216,0.0011779938232972262
imagenetr,sprompts_l2p,1,7,0.49076137,0.6134517,0.002703704792065013,0.0006361014535425063,0.6864314163634208,0.18821354436377685,0.10870375815489217,0.0025895117187499997,0.0013093837282758263
imagenetr,sprompts_l2p,1,8,0.5586001,0.6206668,0.0018027063041273872,0.0006929351232962794,0.5916459013822007,0.13044471334541838,0.08914771042905296,0.0018115100097656248,0.0011387228098782623
imagenetr,sprompts_l2p,1,9,0.6196534,0.6196534,0.000701172264078826,0.000701172264078826,0.4983121056282393,0.07694355118088422,0.07694355118088422,0.0010210027694702148,0.0010210027694702148
